politician_name,revision_id
Sarah Nambozo Wekomba,1225047761
Simeo Muwanga Nsubuga,1246243626
Sitenda Sebalu,1231448473
Volodymyr Artyukh,1251017521
Wilson Tumwine,1142485232
Yakiv Apter,1248793136
Anatoliy Fedorchuk,1180336074
Andriy Beshta,1210899128
Ihor Dolhov,1246746604
Ivan Bisyuk,1249219732
Ivan Gel,1221633541
Izet Hdanov,1246833115
Olena Halushka,1233249695
Serhiy Berezenko,1229476867
Volodymyr Boyko,1239786642
Artur Herasymov,1250198673
Borys Kachura,1243514456
Dmytro Kashchuk,1249706357
Klitschko brothers,1247700818
Mykola Kolisnyk,1241708390
Serhii Khlan,1225922449
Stepan Ivakhiv,1210915594
Valeriy Holovko,1248663108
Volodymyr Hryshchenko,1248793385
Anatolii Kutsevol,1213685875
Hennadiy Lahuta,1248754715
Heorhiy Kryuchkov,1246363667
Ihor Kyzym,1198046414
Ivan Korshynskyi,1246362674
Mykhailo Korolenko,1245463505
Mykola Kulinich,1243512952
Roman Kostenko,1246289591
Vitalii Kurylo,1179344499
Yurii Lavreniuk,1204238271
Andriy Levus,1208846461
Denys Maslov,1239094096
Denys Myrgorodskyi,1251114265
Ivan Lypa,1158193136
Mykola Popov,1203519635
Oleh Meidych,1177396640
Pavlo Matvienko,1246362611
Roman Mashovets,1235987628
Sergey Nazarov,1238945724
Volodymyr Matvienko,1230557950
Andriy Odarchenko,1247477202
Hryhoriy Omelchenko,1164218357
Mykhailo Reznik,1198044363
Mykola Petruk,1248656754
Oleksandr Ryzhenkov,1217933060
Petro Gadz,1242152454
Vasyl Poraiko,1213107063
Volodymyr Petrov,1244845824
Yelena Protsenko,1243514438
Iryna Stavchuk,1237135024
Mykola Riabovil,1247346956
Oleh Shamshur,1245069798
Oleksandr Ruzhytskyi,1243514499
Olena Semeniaka,1220262481
Serhii Shapran,1249146625
Vladimir Saldo,1250298214
Volodymyr Serhiychuk,1179345129
Volodymyr Stelmakh,1249875856
Vyacheslav Shapovalov,1183782262
Dmytro Vorona,1243566650
Evgeniy Udod,1246967830
Kostiantyn Yastrub,1187254577
Kyrylo Tymoshenko,1243513166
Mykola Yankovsky,1182811623
Serhiy Tymchenko,1249574861
Taras Tarasenko,1194398452
Viacheslav Suprunenko,1146431478
Volodymyr Tsvil,1232601928
Volodymyr Tyahlo,1179346831
Anatoliy Zasukha,1248186807
Andriy Yusov,1213377592
Guillermo Chifflet,1140500454
Jorge Bruni,1101182986
Laura Cortinas,1241843549
Luis Almagro,1246000343
Vitaly Zholobov,1243513404
Yuriy Vozniuk,1179848407
Eduardo Lorier,1238776852
Guillermo Domenech,1236521270
Hector Luisi,1192169906
Juan Francisco Larrobla,1159863480
Pedro Figari,1250777073
Antonio Mercader,1193060468
Edgardo Novick,1232110434
Gonzalo Nin Novoa,1106146731
Pablo Mieres,1234857670
Carlos Quijano,1172801438
Enrique Pintado,1229665135
Jorge Zabalza,1232110666
Laura Raffo,1232440725
Mateo Vidal,1093592713
Abdusalom Azizov,1246468761
Adham Ahmedbaev,1247704434
Ikhtiyor Abdullayev,1247702597
Jakhongir Artikkhodjayev,1230521779
Rashid Kadyrov,1247702823
Rustam Inoyatov,1247702441
Uktam Barnoev,1224037855
Valery Ataev,1205273470
Bahrom Norqobilov,1219558071
Erkin Khalilov,1242468179
Jahangir Mamatov,1158281467
Karim Kamalov,1247703243
Narzullo Oblomurodov,1247703142
Rimajon Xudoyberganova,1242391949
Sherzodkhon Kudratkhuja,1214067513
Tatyana Karimova,1245927956
Bakhodir Khan Turkistan,1192709223
Baxtiyor Rahimov,1248651514
Bekjon Rakhmonov,1226100587
Dinh Van Than,1244170639
Fernando Adames Torres,1217851956
President of Vanuatu,1211211712
Qobul Tursunov,1213407495
Ravshanbek Qurbonov,1248998037
Vincent Lunabek,1132674478
Buenaventura Macabeo Maldonado Vivas,1231707762
Fidel Barbarito,1246246398
Ivonne Attas,1250286831
Pedro Bastidas,1232135029
Alberto Franceschi,1198782364
Franklyn Duarte,1246246730
Jorge Giordani,1246246427
Liborio Guarulla,1242552557
Luis Graterol Caraballo,1248971751
Francisco de Miranda,1247134615
Reinaldo Iturriza,1246246455
Reinaldo Leandro Mora,1195139267
Arkiely Perfecto,1246246976
Dia Nader de El-Andari,1243220418
Pablo Acosta Ortiz,1243754078
Renny Ottolina,1241457122
Carlos Eduardo Stolk,1245089053
Carlos Santana Tovar,1242453867
Gustavo Tarre,1245587280
Humberto Prado,1097454386
Manuel Felipe Rugeles,1208177120
Milena Sardi de Selle,1145661230
Omar Prieto,1232134990
Addy Valero,1246247019
Henry Ventura,1246246808
Kiem Do,1238520532
Nervis Villalobos,1201838885
Hoang Van Chi,1249314533
Phan Anh,1224595790
Tran Minh Tiet,1225066058
Abdullah Noman,1248329006
Abdullatif Al-Sayed,1231304528
Ameen Ali al-Akimi,1139612517
Hashid Abdullah al-Ahmar,1247681421
Himyar Abdullah al-Ahmar,1247681426
Mohamed al-Atifi,1250951500
Muhammad Musa al-Amri,1144463258
Sam Yahya Al-Ahmar,1247681434
Talal Aklan,1242218278
Abdul Wahab Al-Dailami,1189134411
Ali Ahmad Nasser al-Dhahab,1106368440
Ali Al Bukhaiti,1249864801
Badreddin al-Houthi,1248072502
Bruce Conde,1243942923
Faraj Salmin Al-Bahsani,1216872257
Ibrahim Bin Ali Al Wazeer,1144463479
Sagheer Hamoud Aziz,1247681445
Sultan al-Barakani,1246507826
Yasser Al-Awadi,1129096674
Abd Al-Rahman Ali Al-Jifri,1144463695
Abdul Qader Qahtan,1224446773
Abdulwahab al-Rawhani,1237331344
Hooria Mashhour,1241264144
Hussein Khairan,1242390966
Mohammed Ali Al-Maqdashi,1228062555
Mohammed Lutf al-Iryani,1219000221
Mohammed al-Sabry,1232803611
Muhammad bin Yahya bin Muhammad,1231305316
Yahya Mohamed Abdullah Saleh,1223542345
Aidarus al-Zoubaidi,1243417460
Ali Taysir,1179127922
Bulelani Lobengula,1240505790
Flora Buka,1235342444
Francis Kapyanga,1241327476
Gift Banda,1227050005
Joseph Makamba Busha,1215996308
Lily Monze,1245511378
Olipa Phiri,1180049589
Yahya Muhammad Hamid ed-Din,1249145023
Chenhamo Chimutengwende,1246239471
Darlington Dzikamai Chigumbu,1217727776
George Chiweshe,1237333574
Guy Clutton-Brock,1233375199
Jabulani Dube,1084850581
James Chikerema,1247967827
Margaret Dongo,1201585392
Paul Chimedza,1226620788
Phillip Chiyangwa,1204162245
Ruth Chinamano,1233377754
Aguy Georgias,1233377690
Andre Sothern Holland,1203015285
Byron Hove,1226322417
Ellen Gwaradzimba,1246241932
Fletcher Dulini Ncube,1236276553
Josiah Zion Gumede,1230504811
Ken Flower,1246135863
Sithembile Gumbo,1246239507
Tonderai Kasu,1231961724
Wilson Khumbula,1246239559
Alfred Makwarimba,1092395186
Anxious Masuka,1247106176
Bright Matonga,1036801272
Elliot Manyika,1246001588
Jevan Maseko,1084850620
Linda Masarira,1177290618
Lovemore Madhuku,1138179170
Lovemore Matombo,1105192324
Sarah Mahoka,1246239576
Washington Malianga,1064532257
Bekithemba Mpofu,1085044064
Earnest Mudzengi,1246271197
Edwin Mushoriwa,1246239657
Isaac Matongo,1246276309
Kisinoti Mukwazhe,1108499694
Max Mnkandla,1007344798
Mugabe family,1245786617
Munacho Mutezo,1112725980
Obedingwa Mguni,1247645001
Promise Mkwananzi,1246747822
Abel Muzorewa,1246262690
George Nyandoro,1143871016
Gundwane Ndiweni,1223100611
Jane Ngwenya,1199625809
Khayisa Ndiweni,1226322430
Maurice Nyagumbo,1225102400
Nhlanhlayamangwe Felix Ndiweni,1193170496
Owen Ncube,1246242012
Prag Lalloo Naran,1170189291
Sekai Nzenza,1241843269
Daniel Shumba,1154573139
Engelbert Rugeje,1250829674
Gift Tandare,1235705451
Leopold Takawira,1236900271
Maxwell Zeb Shumba,1246242430
Nkululeko Mkastos Sibanda,1243016866
Rekayi Tangwena,1236117496
Scot Sakupwanya,1242611251
Temba Mliswa,1246241769
Tinos Rusere,1236282175
Denis Walker,1247902630
Herbert Ushewokunze,959111842
Josiah Tongogara,1203429435
Langton Towungana,1246280093
Sengezo Tshabangu,1228478288
