name,url,country,population_millions
José Jacinto Van-Dúnem,https://en.wikipedia.org/wiki/José_Jacinto_Van-Dúnem,Angola,36.7
José Vieira Dias Van-Dúnem,https://en.wikipedia.org/wiki/José_Vieira_Dias_Van-Dúnem,Angola,36.7
Luzia Inglês Van-Dúnem,https://en.wikipedia.org/wiki/Luzia_Inglês_Van-Dúnem,Angola,36.7
Manuel Vicente,https://en.wikipedia.org/wiki/Manuel_Vicente,Angola,36.7
Mfulupinga Nlando Victor,https://en.wikipedia.org/wiki/Mfulupinga_Nlando_Victor,Angola,36.7
Clement Antonio,https://en.wikipedia.org/wiki/Clement_Antonio,Antigua and Barbuda,0.1
Randolph Beazer,https://en.wikipedia.org/wiki/Randolph_Beazer,Antigua and Barbuda,0.1
Studiation Brown,https://en.wikipedia.org/wiki/Studiation_Brown,Antigua and Barbuda,0.1
Alex Browne (politician),https://en.wikipedia.org/wiki/Alex_Browne_(politician),Antigua and Barbuda,0.1
Colin O'Neil Browne,https://en.wikipedia.org/wiki/Colin_O'Neil_Browne,Antigua and Barbuda,0.1
James Carlisle,https://en.wikipedia.org/wiki/James_Carlisle,Antigua and Barbuda,0.1
Gail Christian,https://en.wikipedia.org/wiki/Gail_Christian,Antigua and Barbuda,0.1
Mackenzie Frank,https://en.wikipedia.org/wiki/Mackenzie_Frank,Antigua and Barbuda,0.1
Osbert Richard Frederick,https://en.wikipedia.org/wiki/Osbert_Richard_Frederick,Antigua and Barbuda,0.1
Caleb Gardiner,https://en.wikipedia.org/wiki/Caleb_Gardiner,Antigua and Barbuda,0.1
Shenella Mary Shadida Govia,https://en.wikipedia.org/wiki/Shenella_Mary_Shadida_Govia,Antigua and Barbuda,0.1
William Haynes-Smith,https://en.wikipedia.org/wiki/William_Haynes-Smith,Antigua and Barbuda,0.1
Tim Hector,https://en.wikipedia.org/wiki/Tim_Hector,Antigua and Barbuda,0.1
Cheryl Mary Clare Hurst,https://en.wikipedia.org/wiki/Cheryl_Mary_Clare_Hurst,Antigua and Barbuda,0.1
Wilfred Jacobs,https://en.wikipedia.org/wiki/Wilfred_Jacobs,Antigua and Barbuda,0.1
Rick James (actor),https://en.wikipedia.org/wiki/Rick_James_(actor),Antigua and Barbuda,0.1
Kiz Johnson,https://en.wikipedia.org/wiki/Kiz_Johnson,Antigua and Barbuda,0.1
Fabian Jones,https://en.wikipedia.org/wiki/Fabian_Jones,Antigua and Barbuda,0.1
Johnathan Joseph (politician),https://en.wikipedia.org/wiki/Johnathan_Joseph_(politician),Antigua and Barbuda,0.1
Kelvin Simon,https://en.wikipedia.org/wiki/Kelvin_Simon,Antigua and Barbuda,0.1
Harold Lovell,https://en.wikipedia.org/wiki/Harold_Lovell,Antigua and Barbuda,0.1
Edmond Mansoor,https://en.wikipedia.org/wiki/Edmond_Mansoor,Antigua and Barbuda,0.1
David Massiah,https://en.wikipedia.org/wiki/David_Massiah,Antigua and Barbuda,0.1
Joanne Massiah,https://en.wikipedia.org/wiki/Joanne_Massiah,Antigua and Barbuda,0.1
Dwayne George,https://en.wikipedia.org/wiki/Dwayne_George,Antigua and Barbuda,0.1
Knacyntar Nedd,https://en.wikipedia.org/wiki/Knacyntar_Nedd,Antigua and Barbuda,0.1
Melford Nicholas,https://en.wikipedia.org/wiki/Melford_Nicholas,Antigua and Barbuda,0.1
Shawn Nicholas,https://en.wikipedia.org/wiki/Shawn_Nicholas,Antigua and Barbuda,0.1
Bernard Percival,https://en.wikipedia.org/wiki/Bernard_Percival,Antigua and Barbuda,0.1
Jamale Pringle,https://en.wikipedia.org/wiki/Jamale_Pringle,Antigua and Barbuda,0.1
Philip Shoul,https://en.wikipedia.org/wiki/Philip_Shoul,Antigua and Barbuda,0.1
Rawdon Turner,https://en.wikipedia.org/wiki/Rawdon_Turner,Antigua and Barbuda,0.1
Alincia Williams-Grant,https://en.wikipedia.org/wiki/Alincia_Williams-Grant,Antigua and Barbuda,0.1
Juan Alemann,https://en.wikipedia.org/wiki/Juan_Alemann,Argentina,46.3
Germán Alfaro,https://en.wikipedia.org/wiki/Germán_Alfaro,Argentina,46.3
Joaquín Samuel de Anchorena,https://en.wikipedia.org/wiki/Joaquín_Samuel_de_Anchorena,Argentina,46.3
Juan Agustín Augier,https://en.wikipedia.org/wiki/Juan_Agustín_Augier,Argentina,46.3
Uladislao Augier,https://en.wikipedia.org/wiki/Uladislao_Augier,Argentina,46.3
Marco Aurelio Avellaneda,https://en.wikipedia.org/wiki/Marco_Aurelio_Avellaneda,Argentina,46.3
Joaquín Belgrano,https://en.wikipedia.org/wiki/Joaquín_Belgrano,Argentina,46.3
Antonio Bermejo,https://en.wikipedia.org/wiki/Antonio_Bermejo,Argentina,46.3
Antonio Beruti,https://en.wikipedia.org/wiki/Antonio_Beruti,Argentina,46.3
Héctor Bidonde,https://en.wikipedia.org/wiki/Héctor_Bidonde,Argentina,46.3
Silvano Bores,https://en.wikipedia.org/wiki/Silvano_Bores,Argentina,46.3
Exequiel Bustillo,https://en.wikipedia.org/wiki/Exequiel_Bustillo,Argentina,46.3
Mario Cafiero,https://en.wikipedia.org/wiki/Mario_Cafiero,Argentina,46.3
Alberto Manuel Campos,https://en.wikipedia.org/wiki/Alberto_Manuel_Campos,Argentina,46.3
Alejo Castex,https://en.wikipedia.org/wiki/Alejo_Castex,Argentina,46.3
Dámaso Centeno,https://en.wikipedia.org/wiki/Dámaso_Centeno,Argentina,46.3
Rossana Chahla,https://en.wikipedia.org/wiki/Rossana_Chahla,Argentina,46.3
Lázaro Chiappe,https://en.wikipedia.org/wiki/Lázaro_Chiappe,Argentina,46.3
Carlos Corach,https://en.wikipedia.org/wiki/Carlos_Corach,Argentina,46.3
Jorge Coscia,https://en.wikipedia.org/wiki/Jorge_Coscia,Argentina,46.3
Carlos de la Rosa,https://en.wikipedia.org/wiki/Carlos_de_la_Rosa,Argentina,46.3
Juan Carlos Del Bello,https://en.wikipedia.org/wiki/Juan_Carlos_Del_Bello,Argentina,46.3
Luis L. Domínguez,https://en.wikipedia.org/wiki/Luis_L._Domínguez,Argentina,46.3
Máximo Etchecopar,https://en.wikipedia.org/wiki/Máximo_Etchecopar,Argentina,46.3
Héctor Toty Flores,https://en.wikipedia.org/wiki/Héctor_Toty_Flores,Argentina,46.3
Guillermo Francos,https://en.wikipedia.org/wiki/Guillermo_Francos,Argentina,46.3
Juan Fugl,https://en.wikipedia.org/wiki/Juan_Fugl,Argentina,46.3
Santiago Gallo,https://en.wikipedia.org/wiki/Santiago_Gallo,Argentina,46.3
Manuel José García,https://en.wikipedia.org/wiki/Manuel_José_García,Argentina,46.3
Juan José Gómez Centurión,https://en.wikipedia.org/wiki/Juan_José_Gómez_Centurión,Argentina,46.3
Luis Carlos Gómez Centurión,https://en.wikipedia.org/wiki/Luis_Carlos_Gómez_Centurión,Argentina,46.3
Martín Guzmán,https://en.wikipedia.org/wiki/Martín_Guzmán,Argentina,46.3
Federico Helguera,https://en.wikipedia.org/wiki/Federico_Helguera,Argentina,46.3
Fernando Iglesias (Argentine politician),https://en.wikipedia.org/wiki/Fernando_Iglesias_(Argentine_politician),Argentina,46.3
Ricardo Kennedy,https://en.wikipedia.org/wiki/Ricardo_Kennedy,Argentina,46.3
Carlos Kunkel,https://en.wikipedia.org/wiki/Carlos_Kunkel,Argentina,46.3
Norberto La Porta,https://en.wikipedia.org/wiki/Norberto_La_Porta,Argentina,46.3
Andrés Larroque,https://en.wikipedia.org/wiki/Andrés_Larroque,Argentina,46.3
Julián de Leyva,https://en.wikipedia.org/wiki/Julián_de_Leyva,Argentina,46.3
Mónica López (politician),https://en.wikipedia.org/wiki/Mónica_López_(politician),Argentina,46.3
Lucio Victorio Mansilla,https://en.wikipedia.org/wiki/Lucio_Victorio_Mansilla,Argentina,46.3
Nicolás Massot,https://en.wikipedia.org/wiki/Nicolás_Massot,Argentina,46.3
Martín Menem,https://en.wikipedia.org/wiki/Martín_Menem,Argentina,46.3
Juan Mignaburu,https://en.wikipedia.org/wiki/Juan_Mignaburu,Argentina,46.3
Guillermo Montenegro,https://en.wikipedia.org/wiki/Guillermo_Montenegro,Argentina,46.3
Mariano Moreno,https://en.wikipedia.org/wiki/Mariano_Moreno,Argentina,46.3
Marcelo Muniagurria,https://en.wikipedia.org/wiki/Marcelo_Muniagurria,Argentina,46.3
Fernando Nadra,https://en.wikipedia.org/wiki/Fernando_Nadra,Argentina,46.3
Rómulo Sebastián Naón,https://en.wikipedia.org/wiki/Rómulo_Sebastián_Naón,Argentina,46.3
Santiago G. O'Farrell,https://en.wikipedia.org/wiki/Santiago_G._O'Farrell,Argentina,46.3
Alfredo Olmedo,https://en.wikipedia.org/wiki/Alfredo_Olmedo,Argentina,46.3
Miguel Ángel Pesce,https://en.wikipedia.org/wiki/Miguel_Ángel_Pesce,Argentina,46.3
Carlos Petroni,https://en.wikipedia.org/wiki/Carlos_Petroni,Argentina,46.3
Alejo Peyret,https://en.wikipedia.org/wiki/Alejo_Peyret,Argentina,46.3
Aldo Pignanelli,https://en.wikipedia.org/wiki/Aldo_Pignanelli,Argentina,46.3
Abel Posse,https://en.wikipedia.org/wiki/Abel_Posse,Argentina,46.3
Enrique S. Quintana,https://en.wikipedia.org/wiki/Enrique_S._Quintana,Argentina,46.3
Amán Rawson,https://en.wikipedia.org/wiki/Amán_Rawson,Argentina,46.3
Martín Sabbatella,https://en.wikipedia.org/wiki/Martín_Sabbatella,Argentina,46.3
Juan Pablo Schiavi,https://en.wikipedia.org/wiki/Juan_Pablo_Schiavi,Argentina,46.3
Héctor Tizón,https://en.wikipedia.org/wiki/Héctor_Tizón,Argentina,46.3
Claudio Uberti,https://en.wikipedia.org/wiki/Claudio_Uberti,Argentina,46.3
Arístides Villanueva,https://en.wikipedia.org/wiki/Arístides_Villanueva,Argentina,46.3
Jorge Yoma,https://en.wikipedia.org/wiki/Jorge_Yoma,Argentina,46.3
Ashot Arsenyan,https://en.wikipedia.org/wiki/Ashot_Arsenyan,Armenia,3.0
Vigen Chitechyan,https://en.wikipedia.org/wiki/Vigen_Chitechyan,Armenia,3.0
Hayk Chobanyan,https://en.wikipedia.org/wiki/Hayk_Chobanyan,Armenia,3.0
Gurgen Egiazaryan,https://en.wikipedia.org/wiki/Gurgen_Egiazaryan,Armenia,3.0
Parunak Ferukhan,https://en.wikipedia.org/wiki/Parunak_Ferukhan,Armenia,3.0
Gevorg Ghazaryan (politician),https://en.wikipedia.org/wiki/Gevorg_Ghazaryan_(politician),Armenia,3.0
Andrias Ghukasyan,https://en.wikipedia.org/wiki/Andrias_Ghukasyan,Armenia,3.0
Aram Grigoryan (politician),https://en.wikipedia.org/wiki/Aram_Grigoryan_(politician),Armenia,3.0
Vahagn Hovakimyan,https://en.wikipedia.org/wiki/Vahagn_Hovakimyan,Armenia,3.0
Tigran Karapetyan,https://en.wikipedia.org/wiki/Tigran_Karapetyan,Armenia,3.0
Tigran Khzmalyan,https://en.wikipedia.org/wiki/Tigran_Khzmalyan,Armenia,3.0
Mikayel Kotanyan,https://en.wikipedia.org/wiki/Mikayel_Kotanyan,Armenia,3.0
Hrant Maloyan,https://en.wikipedia.org/wiki/Hrant_Maloyan,Armenia,3.0
Khachatur Malumian,https://en.wikipedia.org/wiki/Khachatur_Malumian,Armenia,3.0
Aram Manukyan,https://en.wikipedia.org/wiki/Aram_Manukyan,Armenia,3.0
Gevorg Melik-Karagyozyan,https://en.wikipedia.org/wiki/Gevorg_Melik-Karagyozyan,Armenia,3.0
Vahan Minakhoryan,https://en.wikipedia.org/wiki/Vahan_Minakhoryan,Armenia,3.0
Ruben Miroyan,https://en.wikipedia.org/wiki/Ruben_Miroyan,Armenia,3.0
Ruben Mirzakhanyan,https://en.wikipedia.org/wiki/Ruben_Mirzakhanyan,Armenia,3.0
Badal Muradyan,https://en.wikipedia.org/wiki/Badal_Muradyan,Armenia,3.0
Narine Tukhikyan,https://en.wikipedia.org/wiki/Narine_Tukhikyan,Armenia,3.0
Gabriel Noradoungian,https://en.wikipedia.org/wiki/Gabriel_Noradoungian,Armenia,3.0
Israel Ori,https://en.wikipedia.org/wiki/Israel_Ori,Armenia,3.0
Paul Paul,https://en.wikipedia.org/wiki/Paul_Paul,Armenia,3.0
Garo Paylan,https://en.wikipedia.org/wiki/Garo_Paylan,Armenia,3.0
Genrikh Poghosyan,https://en.wikipedia.org/wiki/Genrikh_Poghosyan,Armenia,3.0
Ishkhan Saghatelyan,https://en.wikipedia.org/wiki/Ishkhan_Saghatelyan,Armenia,3.0
Karen Sargsyan (sociologist),https://en.wikipedia.org/wiki/Karen_Sargsyan_(sociologist),Armenia,3.0
Martiros Sarukhanyan,https://en.wikipedia.org/wiki/Martiros_Sarukhanyan,Armenia,3.0
Vartkes Serengülian,https://en.wikipedia.org/wiki/Vartkes_Serengülian,Armenia,3.0
Suren Shadunts,https://en.wikipedia.org/wiki/Suren_Shadunts,Armenia,3.0
Ohannes Tchekidjian,https://en.wikipedia.org/wiki/Ohannes_Tchekidjian,Armenia,3.0
Hrayr Tovmasyan,https://en.wikipedia.org/wiki/Hrayr_Tovmasyan,Armenia,3.0
Usub Bek Temuryan,https://en.wikipedia.org/wiki/Usub_Bek_Temuryan,Armenia,3.0
Kegham Vanigian,https://en.wikipedia.org/wiki/Kegham_Vanigian,Armenia,3.0
Serop Zakaryan,https://en.wikipedia.org/wiki/Serop_Zakaryan,Armenia,3.0
Alfons Adam,https://en.wikipedia.org/wiki/Alfons_Adam,Austria,9.2
Ingo Appelt,https://en.wikipedia.org/wiki/Ingo_Appelt,Austria,9.2
"Maximilian Anton Karl, Count Baillet de Latour","https://en.wikipedia.org/wiki/Maximilian_Anton_Karl,_Count_Baillet_de_Latour",Austria,9.2
Heinrich Alfred Barb,https://en.wikipedia.org/wiki/Heinrich_Alfred_Barb,Austria,9.2
Leopold Berchtold,https://en.wikipedia.org/wiki/Leopold_Berchtold,Austria,9.2
Joseph Buttinger,https://en.wikipedia.org/wiki/Joseph_Buttinger,Austria,9.2
Prince Carl of Solms-Braunfels,https://en.wikipedia.org/wiki/Prince_Carl_of_Solms-Braunfels,Austria,9.2
Count Václav Antonín Chotek of Chotkov and Vojnín,https://en.wikipedia.org/wiki/Count_Václav_Antonín_Chotek_of_Chotkov_and_Vojnín,Austria,9.2
Citizens' Ministry,https://en.wikipedia.org/wiki/Citizens'_Ministry,Austria,9.2
Richard von Coudenhove-Kalergi,https://en.wikipedia.org/wiki/Richard_von_Coudenhove-Kalergi,Austria,9.2
Franz Dinghofer,https://en.wikipedia.org/wiki/Franz_Dinghofer,Austria,9.2
George Abraham von Dyhrn,https://en.wikipedia.org/wiki/George_Abraham_von_Dyhrn,Austria,9.2
Eduard von Grebmer zu Wolfsthurn,https://en.wikipedia.org/wiki/Eduard_von_Grebmer_zu_Wolfsthurn,Austria,9.2
Barbara Eibinger-Miedl,https://en.wikipedia.org/wiki/Barbara_Eibinger-Miedl,Austria,9.2
Hans Ferlitsch,https://en.wikipedia.org/wiki/Hans_Ferlitsch,Austria,9.2
Friedhelm Frischenschlager,https://en.wikipedia.org/wiki/Friedhelm_Frischenschlager,Austria,9.2
Walter Guggenberger,https://en.wikipedia.org/wiki/Walter_Guggenberger,Austria,9.2
Ulrich Habsburg-Lothringen,https://en.wikipedia.org/wiki/Ulrich_Habsburg-Lothringen,Austria,9.2
Ernst Hampel (politician),https://en.wikipedia.org/wiki/Ernst_Hampel_(politician),Austria,9.2
Hans Peter Haselsteiner,https://en.wikipedia.org/wiki/Hans_Peter_Haselsteiner,Austria,9.2
Friedrich Wilhelm von Haugwitz,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_von_Haugwitz,Austria,9.2
Eduard Hedvicek,https://en.wikipedia.org/wiki/Eduard_Hedvicek,Austria,9.2
Hermann Stern,https://en.wikipedia.org/wiki/Hermann_Stern,Austria,9.2
Jürgen Himmelbauer,https://en.wikipedia.org/wiki/Jürgen_Himmelbauer,Austria,9.2
Anton Hofer,https://en.wikipedia.org/wiki/Anton_Hofer,Austria,9.2
Andreas Hörtnagl,https://en.wikipedia.org/wiki/Andreas_Hörtnagl,Austria,9.2
Franz Jetzinger,https://en.wikipedia.org/wiki/Franz_Jetzinger,Austria,9.2
Konstantin Jireček,https://en.wikipedia.org/wiki/Konstantin_Jireček,Austria,9.2
Hugo Jury,https://en.wikipedia.org/wiki/Hugo_Jury,Austria,9.2
Joseph Kenner,https://en.wikipedia.org/wiki/Joseph_Kenner,Austria,9.2
Theodor Kery,https://en.wikipedia.org/wiki/Theodor_Kery,Austria,9.2
Michael Killisch-Horn,https://en.wikipedia.org/wiki/Michael_Killisch-Horn,Austria,9.2
Sophia Kircher,https://en.wikipedia.org/wiki/Sophia_Kircher,Austria,9.2
Hubert Klausner,https://en.wikipedia.org/wiki/Hubert_Klausner,Austria,9.2
Martin Kocher,https://en.wikipedia.org/wiki/Martin_Kocher,Austria,9.2
Józef Kożdoń,https://en.wikipedia.org/wiki/Józef_Kożdoń,Austria,9.2
Gottfried von Kühnelt-Leddihn,https://en.wikipedia.org/wiki/Gottfried_von_Kühnelt-Leddihn,Austria,9.2
Franz Leitner (politician),https://en.wikipedia.org/wiki/Franz_Leitner_(politician),Austria,9.2
Elmar Lichtenegger,https://en.wikipedia.org/wiki/Elmar_Lichtenegger,Austria,9.2
Julius Lippert (historian),https://en.wikipedia.org/wiki/Julius_Lippert_(historian),Austria,9.2
Reinhold Lopatka,https://en.wikipedia.org/wiki/Reinhold_Lopatka,Austria,9.2
Karl Lütgendorf,https://en.wikipedia.org/wiki/Karl_Lütgendorf,Austria,9.2
Jürgen Mandl,https://en.wikipedia.org/wiki/Jürgen_Mandl,Austria,9.2
Renate Mann,https://en.wikipedia.org/wiki/Renate_Mann,Austria,9.2
Ferdinand Mannlicher,https://en.wikipedia.org/wiki/Ferdinand_Mannlicher,Austria,9.2
Christoph Matznetter,https://en.wikipedia.org/wiki/Christoph_Matznetter,Austria,9.2
Johann Gregor Memhardt,https://en.wikipedia.org/wiki/Johann_Gregor_Memhardt,Austria,9.2
Franz Moroder,https://en.wikipedia.org/wiki/Franz_Moroder,Austria,9.2
Heinz Nittel,https://en.wikipedia.org/wiki/Heinz_Nittel,Austria,9.2
Heidemaria Onodi,https://en.wikipedia.org/wiki/Heidemaria_Onodi,Austria,9.2
Brigitta Pallauf,https://en.wikipedia.org/wiki/Brigitta_Pallauf,Austria,9.2
Wladimir von Pawlowski,https://en.wikipedia.org/wiki/Wladimir_von_Pawlowski,Austria,9.2
Johann Anton von Pergen,https://en.wikipedia.org/wiki/Johann_Anton_von_Pergen,Austria,9.2
Gerhard Pfanzelter,https://en.wikipedia.org/wiki/Gerhard_Pfanzelter,Austria,9.2
Walter Pfrimer,https://en.wikipedia.org/wiki/Walter_Pfrimer,Austria,9.2
Leopold Poetsch,https://en.wikipedia.org/wiki/Leopold_Poetsch,Austria,9.2
Thomas Prinzhorn,https://en.wikipedia.org/wiki/Thomas_Prinzhorn,Austria,9.2
Gregor Razumovsky (activist),https://en.wikipedia.org/wiki/Gregor_Razumovsky_(activist),Austria,9.2
Horst Rosenkranz,https://en.wikipedia.org/wiki/Horst_Rosenkranz,Austria,9.2
Emil Sax,https://en.wikipedia.org/wiki/Emil_Sax,Austria,9.2
Peter Schieder,https://en.wikipedia.org/wiki/Peter_Schieder,Austria,9.2
Karl Schmitzer,https://en.wikipedia.org/wiki/Karl_Schmitzer,Austria,9.2
Sonja Zwazl,https://en.wikipedia.org/wiki/Sonja_Zwazl,Austria,9.2
"Georg Adam, Prince of Starhemberg","https://en.wikipedia.org/wiki/Georg_Adam,_Prince_of_Starhemberg",Austria,9.2
Gundaker Thomas Starhemberg,https://en.wikipedia.org/wiki/Gundaker_Thomas_Starhemberg,Austria,9.2
Josef Staribacher,https://en.wikipedia.org/wiki/Josef_Staribacher,Austria,9.2
Peter Strasser (politician),https://en.wikipedia.org/wiki/Peter_Strasser_(politician),Austria,9.2
Julius Tandler,https://en.wikipedia.org/wiki/Julius_Tandler,Austria,9.2
"Leopold, Count von Thun und Hohenstein","https://en.wikipedia.org/wiki/Leopold,_Count_von_Thun_und_Hohenstein",Austria,9.2
Karl Freiherr von Vogelsang,https://en.wikipedia.org/wiki/Karl_Freiherr_von_Vogelsang,Austria,9.2
Anton von Winzor,https://en.wikipedia.org/wiki/Anton_von_Winzor,Austria,9.2
Gisela Wurm,https://en.wikipedia.org/wiki/Gisela_Wurm,Austria,9.2
Alexander Zach,https://en.wikipedia.org/wiki/Alexander_Zach,Austria,9.2
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,https://en.wikipedia.org/wiki/Curt_Franz_Wenzel_Christoph_Erdmann_Graf_Zedtwitz_von_Moraván_und_Duppau,Austria,9.2
Karl von Zinzendorf,https://en.wikipedia.org/wiki/Karl_von_Zinzendorf,Austria,9.2
Muzamil Abdullayev,https://en.wikipedia.org/wiki/Muzamil_Abdullayev,Azerbaijan,10.2
Leyla Abdullayeva,https://en.wikipedia.org/wiki/Leyla_Abdullayeva,Azerbaijan,10.2
Elchin Afandiyev,https://en.wikipedia.org/wiki/Elchin_Afandiyev,Azerbaijan,10.2
Fazail Agamali,https://en.wikipedia.org/wiki/Fazail_Agamali,Azerbaijan,10.2
Aliabbas Salahzade,https://en.wikipedia.org/wiki/Aliabbas_Salahzade,Azerbaijan,10.2
Enver Alikhanov,https://en.wikipedia.org/wiki/Enver_Alikhanov,Azerbaijan,10.2
Tarlan Aliyarbayov,https://en.wikipedia.org/wiki/Tarlan_Aliyarbayov,Azerbaijan,10.2
Dilara Aliyeva,https://en.wikipedia.org/wiki/Dilara_Aliyeva,Azerbaijan,10.2
Araz Alizadeh,https://en.wikipedia.org/wiki/Araz_Alizadeh,Azerbaijan,10.2
Ali Asadov,https://en.wikipedia.org/wiki/Ali_Asadov,Azerbaijan,10.2
Ashraf Bey Taghiyev,https://en.wikipedia.org/wiki/Ashraf_Bey_Taghiyev,Azerbaijan,10.2
Chimnaz Aslanova,https://en.wikipedia.org/wiki/Chimnaz_Aslanova,Azerbaijan,10.2
Akram Aylisli,https://en.wikipedia.org/wiki/Akram_Aylisli,Azerbaijan,10.2
Sahil Babayev,https://en.wikipedia.org/wiki/Sahil_Babayev,Azerbaijan,10.2
Huseyngulu Baghirov,https://en.wikipedia.org/wiki/Huseyngulu_Baghirov,Azerbaijan,10.2
Bakhish bey Rustambeyov,https://en.wikipedia.org/wiki/Bakhish_bey_Rustambeyov,Azerbaijan,10.2
Alovsat Bakhshiyev,https://en.wikipedia.org/wiki/Alovsat_Bakhshiyev,Azerbaijan,10.2
Mirgasim Cheshmazer,https://en.wikipedia.org/wiki/Mirgasim_Cheshmazer,Azerbaijan,10.2
Vilayat Eyvazov,https://en.wikipedia.org/wiki/Vilayat_Eyvazov,Azerbaijan,10.2
Abdurrahman Fatalibeyli,https://en.wikipedia.org/wiki/Abdurrahman_Fatalibeyli,Azerbaijan,10.2
Fazail Ibrahimli,https://en.wikipedia.org/wiki/Fazail_Ibrahimli,Azerbaijan,10.2
Afshan Gadimbeyova,https://en.wikipedia.org/wiki/Afshan_Gadimbeyova,Azerbaijan,10.2
Garib Karimoğlu,https://en.wikipedia.org/wiki/Garib_Karimoğlu,Azerbaijan,10.2
Gudrat Gasanguliev,https://en.wikipedia.org/wiki/Gudrat_Gasanguliev,Azerbaijan,10.2
Mehrali Gasimov,https://en.wikipedia.org/wiki/Mehrali_Gasimov,Azerbaijan,10.2
Solomon Grobshtein,https://en.wikipedia.org/wiki/Solomon_Grobshtein,Azerbaijan,10.2
Teymur Guliyev,https://en.wikipedia.org/wiki/Teymur_Guliyev,Azerbaijan,10.2
Mammad Gurbanov,https://en.wikipedia.org/wiki/Mammad_Gurbanov,Azerbaijan,10.2
Musa Hacigasimov,https://en.wikipedia.org/wiki/Musa_Hacigasimov,Azerbaijan,10.2
Asaf Hajiyev,https://en.wikipedia.org/wiki/Asaf_Hajiyev,Azerbaijan,10.2
Haji Molla Ahmad Nuruzade,https://en.wikipedia.org/wiki/Haji_Molla_Ahmad_Nuruzade,Azerbaijan,10.2
Farhad Hajiyev,https://en.wikipedia.org/wiki/Farhad_Hajiyev,Azerbaijan,10.2
Hasan Majidov,https://en.wikipedia.org/wiki/Hasan_Majidov,Azerbaijan,10.2
Hasan Hasanli,https://en.wikipedia.org/wiki/Hasan_Hasanli,Azerbaijan,10.2
Jamil Hasanli,https://en.wikipedia.org/wiki/Jamil_Hasanli,Azerbaijan,10.2
Ali M. Hasanov,https://en.wikipedia.org/wiki/Ali_M._Hasanov,Azerbaijan,10.2
Zakir Hasanov,https://en.wikipedia.org/wiki/Zakir_Hasanov,Azerbaijan,10.2
Ali Huseynli,https://en.wikipedia.org/wiki/Ali_Huseynli,Azerbaijan,10.2
Alisahib Huseynov,https://en.wikipedia.org/wiki/Alisahib_Huseynov,Azerbaijan,10.2
Ali Ibrahimov,https://en.wikipedia.org/wiki/Ali_Ibrahimov,Azerbaijan,10.2
Irshad Aliyev,https://en.wikipedia.org/wiki/Irshad_Aliyev,Azerbaijan,10.2
Mamed Iskenderov,https://en.wikipedia.org/wiki/Mamed_Iskenderov,Azerbaijan,10.2
Vidadi Isgandarov,https://en.wikipedia.org/wiki/Vidadi_Isgandarov,Azerbaijan,10.2
Ajdar Ismailov,https://en.wikipedia.org/wiki/Ajdar_Ismailov,Azerbaijan,10.2
Saftar Jafarov,https://en.wikipedia.org/wiki/Saftar_Jafarov,Azerbaijan,10.2
Jeyhun Jalilov,https://en.wikipedia.org/wiki/Jeyhun_Jalilov,Azerbaijan,10.2
Arastun Javadov,https://en.wikipedia.org/wiki/Arastun_Javadov,Azerbaijan,10.2
Rovshan Javadov,https://en.wikipedia.org/wiki/Rovshan_Javadov,Azerbaijan,10.2
Anar Karimov,https://en.wikipedia.org/wiki/Anar_Karimov,Azerbaijan,10.2
Boris Kevorkov,https://en.wikipedia.org/wiki/Boris_Kevorkov,Azerbaijan,10.2
Gurban Khalilov,https://en.wikipedia.org/wiki/Gurban_Khalilov,Azerbaijan,10.2
Ahmad Kordary,https://en.wikipedia.org/wiki/Ahmad_Kordary,Azerbaijan,10.2
Lutfali bey Behbudov,https://en.wikipedia.org/wiki/Lutfali_bey_Behbudov,Azerbaijan,10.2
Ilham Madatov,https://en.wikipedia.org/wiki/Ilham_Madatov,Azerbaijan,10.2
Makhmud Mamed-Guliev,https://en.wikipedia.org/wiki/Makhmud_Mamed-Guliev,Azerbaijan,10.2
Majnun Mammadov,https://en.wikipedia.org/wiki/Majnun_Mammadov,Azerbaijan,10.2
Musa Mammadov,https://en.wikipedia.org/wiki/Musa_Mammadov,Azerbaijan,10.2
Ramin Mammadov,https://en.wikipedia.org/wiki/Ramin_Mammadov,Azerbaijan,10.2
Elshad Mirbashir oghlu,https://en.wikipedia.org/wiki/Elshad_Mirbashir_oghlu,Azerbaijan,10.2
Tahir Mirkishili,https://en.wikipedia.org/wiki/Tahir_Mirkishili,Azerbaijan,10.2
Movsum Samadov,https://en.wikipedia.org/wiki/Movsum_Samadov,Azerbaijan,10.2
Fuad Naghiyev,https://en.wikipedia.org/wiki/Fuad_Naghiyev,Azerbaijan,10.2
